llave,oficina_segun_terminal,numero_caja,mes,jornada,region,zona,nombre,tx,tasa_servicio,t_ocup
2103332,333,1,201811,21,Antioquia,Medellin Occidental,0333 - San Cristobal Antioquia,2272,31.6404867256637,0.65278848690379
2103332,333,2,201811,21,Antioquia,Medellin Occidental,0333 - San Cristobal Antioquia,2248,31.6404867256637,0.645892833873116
2103342,334,1,201811,21,Central,Sabana,0334 - Gacheta,2190,30.4697156983931,0.653405863912963
2103342,334,2,201811,21,Central,Sabana,0334 - Gacheta,1855,30.4697156983931,0.553455651853218
2103362,336,1,201811,21,Oriente,Boyaca y Norte de Cundinamarca,0336 - Garagoa,1921,30.0314850933408,0.61211675221794
2103362,336,2,201811,21,Oriente,Boyaca y Norte de Cundinamarca,0336 - Garagoa,1668,30.0314850933408,0.531499605777993
2103372,337,1,201811,21,Bogota Norte,Santa Barbara,0337 - Barrio Contador,1774,30.4164292497626,0.530215844695137
2103372,337,2,201811,21,Bogota Norte,Santa Barbara,0337 - Barrio Contador,2299,30.4164292497626,0.723293316889645
2103372,337,3,201811,21,Bogota Norte,Santa Barbara,0337 - Barrio Contador,2245,30.4164292497626,0.670989048106303
2103382,338,1,201811,21,Central,Huila - Caqueta,0338 - Garzon,1871,30.505462615227,0.557575248853977
2103382,338,2,201811,21,Central,Huila - Caqueta,0338 - Garzon,2282,30.505462615227,0.680057037886037
2103382,338,3,201811,21,Central,Huila - Caqueta,0338 - Garzon,1705,30.505462615227,0.508105718490663
2103403,340,1,201811,21,Direccion Banca Premium,Premium Antioquia,0340 - Premium Pereira,454,30.0506607929515,0.144572448425977
2103412,341,1,201811,21,Costa,Sucre,0341 - Parque Comercial Guacari,2221,29.7784459947077,0.616397910894632
2103412,341,2,201811,21,Costa,Sucre,0341 - Parque Comercial Guacari,1936,29.7784459947077,0.591031513300859
2103422,342,1,201811,21,Bogota Norte,Santa Barbara,0342 - Carrera 20 Calle 124,2228,30.5664335664336,0.662640128117136
2103422,342,2,201811,21,Bogota Norte,Santa Barbara,0342 - Carrera 20 Calle 124,1995,30.5664335664336,0.624571036376115
2103422,342,3,201811,21,Bogota Norte,Santa Barbara,0342 - Carrera 20 Calle 124,1926,30.5664335664336,0.572820864790666
2103442,344,1,201811,21,Antioquia,Noroccidente Valle Aburra,0344 - Barbosa,2728,30.979486116867,0.667108117568631
2103442,344,2,201811,21,Antioquia,Noroccidente Valle Aburra,0344 - Barbosa,2098,30.979486116867,0.513047225314878
2103462,346,1,201811,21,Occidente,Cali Aeropuerto,0346 - Ginebra,2402,30.3801717408275,0.756600263129002
2103462,346,2,201811,21,Occidente,Cali Aeropuerto,0346 - Ginebra,2014,30.3801717408275,0.634385066586932
2103462,346,3,201811,21,Occidente,Cali Aeropuerto,0346 - Ginebra,3270,30.3801717408275,1.03000951724889
2103472,347,1,201811,21,Occidente,Cali Oriente,0347 - Calipso,2792,31.1785380663242,0.856926110276479
2103472,347,2,201811,21,Occidente,Cali Oriente,0347 - Calipso,2731,31.1785380663242,0.838203870761127
2103472,347,3,201811,21,Occidente,Cali Oriente,0347 - Calipso,3041,31.1785380663242,0.933349678134231
2103482,348,1,201811,21,Central,Girardot,0348 - Girardot,1231,30.8090551181102,0.363234414298244
2103482,348,2,201811,21,Central,Girardot,0348 - Girardot,2652,30.8090551181102,0.78253262934114
2103482,348,3,201811,21,Central,Girardot,0348 - Girardot,2583,30.8090551181102,0.762172617491767
2103482,348,4,201811,21,Central,Girardot,0348 - Girardot,1662,30.8090551181102,0.613013400247443
2103492,349,1,201811,21,Antioquia,Noroccidente Valle Aburra,0349 - Girardota,2547,30.6861423220974,0.628800268959181
2103492,349,2,201811,21,Antioquia,Noroccidente Valle Aburra,0349 - Girardota,2054,30.6861423220974,0.57953031687348
2103492,349,3,201811,21,Antioquia,Noroccidente Valle Aburra,0349 - Girardota,2074,30.6861423220974,0.682702137323043
2103502,350,1,201811,21,Central,Meta,0350 - Granada,1771,30.0872302158273,0.563274462271289
2103502,350,2,201811,21,Central,Meta,0350 - Granada,1979,30.0872302158273,0.629429791549905
2103502,350,3,201811,21,Central,Meta,0350 - Granada,1810,30.0872302158273,0.607660730206087
2103512,351,1,201811,21,Central,Villavicencio,0351 - Centro Villavicencio,1365,30.39593114241,0.429735180532526
2103512,351,2,201811,21,Central,Villavicencio,0351 - Centro Villavicencio,1830,30.39593114241,0.576128483790859
2103522,352,1,201811,21,Occidente,Cali Aeropuerto,0352 - Guacari,2115,30.7277511221173,0.658663055728569
2103522,352,2,201811,21,Occidente,Cali Aeropuerto,0352 - Guacari,2133,30.7277511221173,0.701172515353605
2103522,352,3,201811,21,Occidente,Cali Aeropuerto,0352 - Guacari,2213,30.7277511221173,0.689182667767056
2103532,353,1,201811,21,Oriente,Casanare y Bucaramanga,0353 - Monterrey,2178,30.2457737321196,0.689091489202821
2103532,353,2,201811,21,Oriente,Casanare y Bucaramanga,0353 - Monterrey,1667,30.2457737321196,0.527417590680029
2103542,354,1,201811,21,Central,Meta,0354 - Parque Riveros Acacias,3386,30.1736170212766,1.07384917932611
2103542,354,2,201811,21,Central,Meta,0354 - Parque Riveros Acacias,2489,30.1736170212766,0.789371118530029
2103562,356,1,201811,21,Central,Magdalena Alto,0356 - Guaduas,3040,31.1142333536958,0.934971103424396
2103562,356,2,201811,21,Central,Magdalena Alto,0356 - Guaduas,3495,31.1142333536958,1.07490921265403
2103562,356,3,201811,21,Central,Magdalena Alto,0356 - Guaduas,13,31.1142333536958,0.0759664021532322
2103572,357,1,201811,21,Central,Villavicencio,0357 - Avenida Cuarenta,2058,30.3402653990889,0.649097153411769
2103572,357,2,201811,21,Central,Villavicencio,0357 - Avenida Cuarenta,1423,30.3402653990889,0.473751207666397
2103572,357,3,201811,21,Central,Villavicencio,0357 - Avenida Cuarenta,1568,30.3402653990889,0.552732590020106
2103582,358,1,201811,21,Central,Meta,0358 - Guamal,2197,30.4139224676949,0.691259848752075
2103582,358,2,201811,21,Central,Meta,0358 - Guamal,2601,30.4139224676949,0.818373630680085
2103592,359,1,201811,21,Bogota Norte,Santa Barbara,0359 - Santa Ana,2164,30.4660719974514,0.679711318644037
2103592,359,2,201811,21,Bogota Norte,Santa Barbara,0359 - Santa Ana,1824,30.4660719974514,0.572917488542848
2103592,359,3,201811,21,Bogota Norte,Santa Barbara,0359 - Santa Ana,2290,30.4660719974514,0.719287855681536
2103602,360,1,201811,21,Oriente,Boyaca y Norte de Cundinamarca,0360 - Guateque,1928,30.2136894824708,0.610642430023461
2103602,360,2,201811,21,Oriente,Boyaca y Norte de Cundinamarca,0360 - Guateque,1593,30.2136894824708,0.532570148384051
2103602,360,3,201811,21,Oriente,Boyaca y Norte de Cundinamarca,0360 - Guateque,1870,30.2136894824708,0.592272481402423
2103612,361,1,201811,21,Central,Villavicencio,0361 - Restrepo Meta,3824,31.1490806519014,1.17477950133893
2103612,361,2,201811,21,Central,Villavicencio,0361 - Restrepo Meta,3429,31.1490806519014,1.0534306773251
2103612,361,3,201811,21,Central,Villavicencio,0361 - Restrepo Meta,2319,31.1490806519014,0.902405153565105
2103622,362,1,201811,21,Antioquia,Medellin Centro,0362 - Guayaquil,2381,30.1827428377691,0.717146704055291
2103622,362,2,201811,21,Antioquia,Medellin Centro,0362 - Guayaquil,2371,30.1827428377691,0.714134748137377
2103622,362,3,201811,21,Antioquia,Medellin Centro,0362 - Guayaquil,1147,30.1827428377691,0.628129715972218
2103632,363,1,201811,21,Central,Magdalena Alto,0363 - Mariquita,2367,30.9030706622272,0.732960098073208
2103632,363,2,201811,21,Central,Magdalena Alto,0363 - Mariquita,2106,30.9030706622272,0.652139402848405
2103632,363,3,201811,21,Central,Magdalena Alto,0363 - Mariquita,933,30.9030706622272,0.68616305759103
2103642,364,1,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,1720,30.0178125339416,0.578780927294174
2103642,364,2,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,1760,30.0178125339416,0.592240948859155
2103642,364,3,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,1013,30.0178125339416,0.292178610971262
2103642,364,4,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,2211,30.0178125339416,0.637716593146554
2103642,364,5,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,1436,30.0178125339416,0.434893296764529
2103642,364,6,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,1064,30.0178125339416,0.40279114533205
2103642,364,7,201811,21,Banca Oficial II,No hay informacion,0364 - Los Centauros,3,30.0178125339416,0.0181710291127241
2103662,366,1,201811,21,Central,Magdalena Alto,0366 - Honda,1870,31.0473300970874,0.576369587534485
2103662,366,2,201811,21,Central,Magdalena Alto,0366 - Honda,1146,31.0473300970874,0.516243167378687
2103662,366,3,201811,21,Central,Magdalena Alto,0366 - Honda,1945,31.0473300970874,0.599486014842018
2103662,366,4,201811,21,Central,Magdalena Alto,0366 - Honda,807,31.0473300970874,0.393826866562668
2103702,370,1,201811,21,Central,Tolima,0370 - Ibague,1932,30.6933701657459,0.602346310544445
2103702,370,2,201811,21,Central,Tolima,0370 - Ibague,2263,30.6933701657459,0.705543323375817
2103702,370,3,201811,21,Central,Tolima,0370 - Ibague,2454,30.6933701657459,0.765092052834404
2103702,370,4,201811,21,Central,Tolima,0370 - Ibague,2401,30.6933701657459,0.748568059843278
2103712,371,1,201811,21,Antioquia,Medellin Centro,0371 - Manrique,2239,31.1211156870086,0.654042922472808
2103712,371,2,201811,21,Antioquia,Medellin Centro,0371 - Manrique,3103,31.1211156870086,0.906429293628014
2103722,372,1,201811,21,Oriente,Boyaca,0372 - La Perla Duitama,2288,30.501515807709,0.717824549446542
2103722,372,2,201811,21,Oriente,Boyaca,0372 - La Perla Duitama,2469,30.501515807709,0.774610495010276
2103722,372,3,201811,21,Oriente,Boyaca,0372 - La Perla Duitama,2170,30.501515807709,0.680803877753058
2103742,374,1,201811,21,Occidente,Narino - Cauca,0374 - Ipiales,2674,29.6657109124642,0.744939961793869
2103742,374,2,201811,21,Occidente,Narino - Cauca,0374 - Ipiales,2726,29.6657109124642,0.759426453197489
2103742,374,3,201811,21,Occidente,Narino - Cauca,0374 - Ipiales,2409,29.6657109124642,0.671114572910034
2103742,374,4,201811,21,Occidente,Narino - Cauca,0374 - Ipiales,2591,29.6657109124642,0.721817292822705
2103742,374,5,201811,21,Occidente,Narino - Cauca,0374 - Ipiales,1458,29.6657109124642,0.47031244763414
2103767,376,1,201811,21,Oriente,Bucaramanga,0376 - UNAB,2045,31.2885085574572,0.625449370796759
2103772,377,1,201811,21,Oriente,Boyaca,0377 - Nobsa,2480,30.6068548387097,0.775383734830966
2103782,378,1,201811,21,Antioquia,Municipios Antioquia y Choco,0378 - Itsmina,1649,30.5709744800654,0.49036412302409
2103782,378,2,201811,21,Antioquia,Municipios Antioquia y Choco,0378 - Itsmina,1081,30.5709744800654,0.584468401774123
2103782,378,3,201811,21,Antioquia,Municipios Antioquia y Choco,0378 - Itsmina,2468,30.5709744800654,0.733910646224047
2103782,378,4,201811,21,Antioquia,Municipios Antioquia y Choco,0378 - Itsmina,3231,30.5709744800654,0.96080441570093
2103782,378,5,201811,21,Antioquia,Municipios Antioquia y Choco,0378 - Itsmina,2582,30.5709744800654,0.76781089487459
2103792,379,1,201811,21,Antioquia,Medellin El Poblado,0379 - EPM,1466,31.0413647342995,0.429339136386185
2103792,379,2,201811,21,Antioquia,Medellin El Poblado,0379 - EPM,1846,31.0413647342995,0.540627589201158
2103802,380,1,201811,21,Bogota Norte,Calle 72,0380 - Iserra 100,2880,30.5829363967498,0.901149852156417
2103802,380,2,201811,21,Bogota Norte,Calle 72,0380 - Iserra 100,2228,30.5829363967498,0.735869512760136
2103802,380,3,201811,21,Bogota Norte,Calle 72,0380 - Iserra 100,2030,30.5829363967498,0.670473568627952
2103812,381,1,201811,21,Bogota Norte,Autopista Nororiental,0381 - Las Margaritas,2956,30.5929478519319,0.924627514701125
2103812,381,2,201811,21,Bogota Norte,Autopista Nororiental,0381 - Las Margaritas,2550,30.5929478519319,0.797631990016194
2103812,381,3,201811,21,Bogota Norte,Autopista Nororiental,0381 - Las Margaritas,1896,30.5929478519319,0.662834943675741
2103822,382,1,201811,21,Antioquia,Sur Valle Aburra,0382 - Itagui,2513,30.7992021276596,0.741754752306974
2103822,382,2,201811,21,Antioquia,Sur Valle Aburra,0382 - Itagui,1984,30.7992021276596,0.585611392191419
2103822,382,3,201811,21,Antioquia,Sur Valle Aburra,0382 - Itagui,1966,30.7992021276596,0.580298385609037
2103822,382,4,201811,21,Antioquia,Sur Valle Aburra,0382 - Itagui,1057,30.7992021276596,0.311991553198755
2103832,383,1,201811,21,Central,Huila - Caqueta,0383 - San Agustin Huila,1854,29.3020742039147,0.605473410202754
2103832,383,2,201811,21,Central,Huila - Caqueta,0383 - San Agustin Huila,1569,29.3020742039147,0.540865630814884
2103842,384,1,201811,21,Bogota Norte,Autopista Nororiental,0384 - Centro Empresarial North Point,2321,30.5595633602278,0.726794622487823
2103842,384,2,201811,21,Bogota Norte,Autopista Nororiental,0384 - Centro Empresarial North Point,1939,30.5595633602278,0.607175688498013
2103842,384,3,201811,21,Bogota Norte,Autopista Nororiental,0384 - Centro Empresarial North Point,2061,30.5595633602278,0.645378594117795
2103862,386,1,201811,21,Antioquia,Medellin Centro,0386 - Carrera Junin,3268,31.0142204164551,0.957918351974061
2103862,386,2,201811,21,Antioquia,Medellin Centro,0386 - Carrera Junin,2926,31.0142204164551,0.857671082581427
2103862,386,3,201811,21,Antioquia,Medellin Centro,0386 - Carrera Junin,1257,31.0142204164551,0.526360975883631
2103862,386,4,201811,21,Antioquia,Medellin Centro,0386 - Carrera Junin,2394,31.0142204164551,0.738664090261516
2103872,387,1,201811,21,Costa,Barranquilla Sur,0387 - Metrocentro,2463,30.9123867069486,0.762457399807715
2103872,387,2,201811,21,Costa,Barranquilla Sur,0387 - Metrocentro,2569,30.9123867069486,0.795271238370288
2103872,387,3,201811,21,Costa,Barranquilla Sur,0387 - Metrocentro,2912,30.9123867069486,0.951532526200235
2103882,388,1,201811,21,Bogota Norte,Calle 72,0388 - Barrio La Castellana,1669,30.4791213140709,0.524007621527313
2103882,388,2,201811,21,Bogota Norte,Calle 72,0388 - Barrio La Castellana,2283,30.4791213140709,0.716782144965163
2103882,388,3,201811,21,Bogota Norte,Calle 72,0388 - Barrio La Castellana,1101,30.4791213140709,0.437855619521864
2103892,389,1,201811,21,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,2150,30.6020531400966,0.67231314791975
2103892,389,2,201811,21,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,2944,30.6020531400966,0.87456995911719
2103892,389,3,201811,21,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,1636,30.6020531400966,0.511583399998471
2103892,389,4,201811,21,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,3206,30.6020531400966,0.952401932381015
2103902,390,1,201811,21,Central,Magdalena Alto,0390 - La Dorada,2432,30.6389078498294,0.759580837110579
2103902,390,2,201811,21,Central,Magdalena Alto,0390 - La Dorada,2009,30.6389078498294,0.794790573830809
2103902,390,3,201811,21,Central,Magdalena Alto,0390 - La Dorada,2884,30.6389078498294,1.00672386683222
2103912,391,1,201811,21,Occidente,Cali Norte,0391 - Chipichape,3027,30.1768073833533,0.828998528831116
2103912,391,2,201811,21,Occidente,Cali Norte,0391 - Chipichape,3220,30.1768073833533,0.881855058749982
2103912,391,3,201811,21,Occidente,Cali Norte,0391 - Chipichape,2819,30.1768073833533,0.772033978452236
2103912,391,4,201811,21,Occidente,Cali Norte,0391 - Chipichape,2636,30.1768073833533,0.721916128840047
2103922,392,1,201811,21,Costa,Barranquilla Centro,0392 - Calle Murillo,2479,30.5567531155271,0.776341908729274
2103922,392,2,201811,21,Costa,Barranquilla Centro,0392 - Calle Murillo,1916,30.5567531155271,0.600028679760101
2103922,392,3,201811,21,Costa,Barranquilla Centro,0392 - Calle Murillo,1543,30.5567531155271,0.540066339326012
2103932,393,1,201811,21,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,185,30.516393442623,0.0551119576099431
2103932,393,2,201811,21,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,3310,30.516393442623,0.821714322923025
2103932,393,3,201811,21,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,2759,30.516393442623,0.684927437143392
2103932,393,4,201811,21,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,1066,30.516393442623,0.334277933497578
2103942,394,1,201811,21,Central,Girardot,0394 - La Mesa,2685,30.5506706408346,0.726337006002364
2103942,394,2,201811,21,Central,Girardot,0394 - La Mesa,2484,30.5506706408346,0.671963174268109
2103942,394,3,201811,21,Central,Girardot,0394 - La Mesa,1541,30.5506706408346,0.611403530167403
2103952,395,1,201811,21,Central,Villavicencio,0395 - La Primavera Villavicencio,3289,30.1936111561537,1.04239549379345
2103952,395,2,201811,21,Central,Villavicencio,0395 - La Primavera Villavicencio,2878,30.1936111561537,0.912135673802844
2103962,396,1,201811,21,Central,Cundinamarca,0396 - Fusagasuga Centro,2671,30.2482568083147,0.729773629772325
2103962,396,2,201811,21,Central,Cundinamarca,0396 - Fusagasuga Centro,2531,30.2482568083147,0.691522672015632
2103962,396,3,201811,21,Central,Cundinamarca,0396 - Fusagasuga Centro,2188,30.2482568083147,0.597807825511736
2103962,396,4,201811,21,Central,Cundinamarca,0396 - Fusagasuga Centro,211,30.2482568083147,0.0975609592893221
2103972,397,1,201811,21,Oriente,Boyaca,0397 - Sugamuxi Sogamoso,1763,30.4393063583815,0.554244344417651
2103972,397,2,201811,21,Oriente,Boyaca,0397 - Sugamuxi Sogamoso,2330,30.4393063583815,0.732495361595647
2103972,397,3,201811,21,Oriente,Boyaca,0397 - Sugamuxi Sogamoso,2654,30.4393063583815,0.83435308569736
2103982,398,1,201811,21,Central,Huila - Caqueta,0398 - La Plata,1922,30.3043587805493,0.606920761161682
2103982,398,2,201811,21,Central,Huila - Caqueta,0398 - La Plata,2047,30.3043587805493,0.646392714931302
2103992,399,1,201811,21,Bogota Sur,Calle 26,0399 - Centro Empresarial Metropolitano Suramericana,2472,30.6100468284376,0.772801901445242
2103992,399,2,201811,21,Bogota Sur,Calle 26,0399 - Centro Empresarial Metropolitano Suramericana,2226,30.6100468284376,0.695896857854817
2104002,400,1,201811,21,Occidente,Valle del Cauca,0400 - La Victoria,1786,30.758059564016,0.555656284341937
2104002,400,2,201811,21,Occidente,Valle del Cauca,0400 - La Victoria,1471,30.758059564016,0.457654196118135
2104022,402,1,201811,21,Antioquia,Risaralda,0402 - La Virginia,2527,30.4355199403653,0.686181723249066
2104022,402,2,201811,21,Antioquia,Risaralda,0402 - La Virginia,2839,30.4355199403653,0.770902220935536
2104062,406,1,201811,21,Antioquia,Sur Valle Aburra,0406 - Univentas,1640,30.5939989378651,0.487320763113398
2104062,406,2,201811,21,Antioquia,Sur Valle Aburra,0406 - Univentas,2126,30.5939989378651,0.631734111206758
2104072,407,1,201811,21,Central,Magdalena Alto,0407 - Leticia,2442,30.390092879257,0.768948655256724
2104072,407,2,201811,21,Central,Magdalena Alto,0407 - Leticia,3049,30.390092879257,0.960083722308661
2104082,408,1,201811,21,Costa,No hay informacion,0408 - Lorica,3241,30.2741362608976,0.884752705613539
2104082,408,2,201811,21,Costa,No hay informacion,0408 - Lorica,2563,30.2741362608976,0.699667134985345
2104082,408,3,201811,21,Costa,No hay informacion,0408 - Lorica,390,30.2741362608976,0.334604761059821
2104092,409,1,201811,21,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,3210,30.1747440273038,0.879176492626744
2104092,409,2,201811,21,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,3441,30.1747440273038,0.94244433368493
2104092,409,3,201811,21,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,674,30.1747440273038,0.225621824726019
2104102,410,1,201811,21,Bogota Norte,Noroccidente,0410 - Prado Veraniego,2485,30.5828618738789,0.777556541447508
2104102,410,2,201811,21,Bogota Norte,Noroccidente,0410 - Prado Veraniego,2640,30.5828618738789,0.826056044032765
2104102,410,3,201811,21,Bogota Norte,Noroccidente,0410 - Prado Veraniego,2122,30.5828618738789,0.742088404262768
2104142,414,1,201811,21,Costa,Bolivar - San Andres/Prov.,0414 - Magangue,2354,30.566734647632,0.666769042094305
2104142,414,2,201811,21,Costa,Bolivar - San Andres/Prov.,0414 - Magangue,2059,30.566734647632,0.583210474797015
2104154,415,1,201811,21,Bogota Norte,No hay informacion,0415 - Oficina de Recaudos y Pagos Fiesta Suba,2448,30.7545484617929,0.657834563359356
2104154,415,2,201811,21,Bogota Norte,No hay informacion,0415 - Oficina de Recaudos y Pagos Fiesta Suba,2373,30.7545484617929,0.637680318158395
2104154,415,3,201811,21,Bogota Norte,No hay informacion,0415 - Oficina de Recaudos y Pagos Fiesta Suba,2341,30.7545484617929,0.728409779887632
2104154,415,4,201811,21,Bogota Norte,No hay informacion,0415 - Oficina de Recaudos y Pagos Fiesta Suba,1907,30.7545484617929,0.593369265376213
2104172,417,1,201811,21,Antioquia,Noroccidente Valle Aburra,0417 - Centro Comercial Florida,2736,30.5983159980188,0.67739913296584
2104172,417,2,201811,21,Antioquia,Noroccidente Valle Aburra,0417 - Centro Comercial Florida,3729,30.5983159980188,0.963394876746612
2104172,417,3,201811,21,Antioquia,Noroccidente Valle Aburra,0417 - Centro Comercial Florida,3630,30.5983159980188,0.937818021611746
2104182,418,1,201811,21,Central,Magdalena Alto,0418 - Armero Guayabal,2260,30.6592920353982,0.705391182334008
2104202,420,1,201811,21,Oriente,Magdalena Medio,0420 - San Martin Cesar,3453,30.3376773819867,1.08917573962259
2104231,423,1,201811,21,Costa,No hay informacion,0423 - Base Militar Covenas,479,30.2881002087683,0.159745372110964
2104247,424,1,201811,21,Costa,No hay informacion,0424 - El Paso Cesar,1431,30.5849056603774,0.44773000304024
2104254,425,1,201811,21,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,2236,30.8594601444684,0.598822492566762
2104254,425,2,201811,21,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,2999,30.8594601444684,0.841407070759218
2104254,425,3,201811,21,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,2439,30.8594601444684,0.684292045875869
2104254,425,4,201811,21,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,155,30.8594601444684,0.0570769426334039
2104254,425,5,201811,21,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,62,30.8594601444684,0.0214877901678697
2104262,426,1,201811,21,Costa,Bolivar - San Andres/Prov.,0426 - Mamonal,1697,30.2820680628272,0.566058239676705
2104262,426,2,201811,21,Costa,Bolivar - San Andres/Prov.,0426 - Mamonal,1359,30.2820680628272,0.479979086241171
2104272,427,1,201811,21,Occidente,Cali Oriente,0427 - Avenida Roosevelt,3324,30.5878489326765,1.03991008031332
2104272,427,2,201811,21,Occidente,Cali Oriente,0427 - Avenida Roosevelt,2157,30.5878489326765,0.674815295798988
2104282,428,1,201811,21,Antioquia,Caldas,0428 - Manizales,2099,30.5912440398786,0.65659717452908
2104282,428,2,201811,21,Antioquia,Caldas,0428 - Manizales,2283,30.5912440398786,0.714155002120005
2104282,428,3,201811,21,Antioquia,Caldas,0428 - Manizales,236,30.5912440398786,0.467553077749467
2104282,428,4,201811,21,Antioquia,Caldas,0428 - Manizales,87,30.5912440398786,0.103416401095433
2104282,428,6,201811,21,Antioquia,Caldas,0428 - Manizales,2216,30.5912440398786,0.693196445334179
2104312,431,1,201811,21,Antioquia,Noroccidente Valle Aburra,0431 - Terminal de Transportes,2817,30.3592583374813,0.702945666645675
2104312,431,2,201811,21,Antioquia,Noroccidente Valle Aburra,0431 - Terminal de Transportes,3219,30.3592583374813,0.876283125542619
2104312,431,3,201811,21,Antioquia,Noroccidente Valle Aburra,0431 - Terminal de Transportes,2000,30.3592583374813,0.544444315341795
2104322,432,1,201811,21,Antioquia,Medellin Centro,0432 - Maturin,2682,30.2148626817448,0.806947840161763
2104322,432,2,201811,21,Antioquia,Medellin Centro,0432 - Maturin,2228,30.2148626817448,0.670350405622822
2104322,432,3,201811,21,Antioquia,Medellin Centro,0432 - Maturin,661,30.2148626817448,0.397757287357886
2104332,433,1,201811,21,Antioquia,Medellin El Poblado,0433 - El Poblado,2543,30.7819352243009,0.751030812381512
2104332,433,2,201811,21,Antioquia,Medellin El Poblado,0433 - El Poblado,2428,30.7819352243009,0.754807960950519
2104342,434,1,201811,21,Antioquia,Medellin Centro,0434 - Medellin,2877,30.8975858943726,0.846491552574954
2104342,434,2,201811,21,Antioquia,Medellin Centro,0434 - Medellin,2914,30.8975858943726,0.857377957665421
2104342,434,3,201811,21,Antioquia,Medellin Centro,0434 - Medellin,1747,30.8975858943726,0.514014856568803
2104342,434,4,201811,21,Antioquia,Medellin Centro,0434 - Medellin,2219,30.8975858943726,0.687252713961482
2104342,434,5,201811,21,Antioquia,Medellin Centro,0434 - Medellin,2380,30.8975858943726,0.737116475542283
2104362,436,1,201811,21,Costa,No hay informacion,0436 - Montelibano,2408,30.1862341511609,0.659268272637966
2104362,436,2,201811,21,Costa,No hay informacion,0436 - Montelibano,1534,30.1862341511609,0.486295367743182
2104362,436,3,201811,21,Costa,No hay informacion,0436 - Montelibano,2131,30.1862341511609,0.611212924335807
2104372,437,1,201811,21,Bogota Sur,Sur Oriente,0437 - Santa Librada Bogota,2311,30.5942867474236,0.624272554918358
2104372,437,2,201811,21,Bogota Sur,Sur Oriente,0437 - Santa Librada Bogota,2410,30.5942867474236,0.71611706754157
2104372,437,3,201811,21,Bogota Sur,Sur Oriente,0437 - Santa Librada Bogota,2040,30.5942867474236,0.606173783313196
2104372,437,4,201811,21,Bogota Sur,Sur Oriente,0437 - Santa Librada Bogota,2433,30.5942867474236,0.688525123623252
2104372,437,5,201811,21,Bogota Sur,Sur Oriente,0437 - Santa Librada Bogota,1868,30.5942867474236,0.653017662761851
2104382,438,1,201811,21,Costa,No hay informacion,0438 - Monteria,1784,30.5940823825179,0.504865197549234
2104382,438,2,201811,21,Costa,No hay informacion,0438 - Monteria,1915,30.5940823825179,0.598983771520016
2104382,438,3,201811,21,Costa,No hay informacion,0438 - Monteria,2438,30.5940823825179,0.80493548779664
2104382,438,4,201811,21,Costa,No hay informacion,0438 - Monteria,2321,30.5940823825179,0.811383361703615
2104382,438,5,201811,21,Costa,No hay informacion,0438 - Monteria,1884,30.5940823825179,0.622025618953597
2104392,439,1,201811,21,Costa,Magdalena - Guajira,0439 - Torre Banco de Bogota,3409,30.6599774943736,1.06399326533636
2104392,439,2,201811,21,Costa,Magdalena - Guajira,0439 - Torre Banco de Bogota,1923,30.6599774943736,0.600193326266303
2104412,441,1,201811,21,Bogota Norte,Occidental,0441 - Calle 80,1945,30.6266894516079,0.607719623787494
2104412,441,2,201811,21,Bogota Norte,Occidental,0441 - Calle 80,2426,30.6266894516079,0.758009155428514
2104412,441,3,201811,21,Bogota Norte,Occidental,0441 - Calle 80,2066,30.6266894516079,0.68138892065565
2104422,442,1,201811,21,Central,Neiva - Tolima,0442 - Neiva,1810,30.721071863581,0.563801101719127
2104422,442,2,201811,21,Central,Neiva - Tolima,0442 - Neiva,2028,30.721071863581,0.631706427782535
2104422,442,3,201811,21,Central,Neiva - Tolima,0442 - Neiva,988,30.721071863581,0.584733385716654
2104422,442,4,201811,21,Central,Neiva - Tolima,0442 - Neiva,1742,30.721071863581,0.606457226672072
