llave,jornada,region,zona,nombre,mes,total_tx,t_ocup,num_cajeros
2106551,21,Bogota Norte,No hay informacion,0655 - Escuela Militar de Cadetes General Jose Maria Cordoba,201901,696,0.1970716061497,1
2106562,21,Occidente,Valle del Cauca,0656 - Zarzal,201901,11006,0.781172975901209,4
2106572,21,Costa,Cesar,0657 - Centro Comercial Los Mayales,201901,5427,0.65094529342437,2
2106583,21,Direccion Banca Premium,No hay informacion,0658 - Edificio Banco de Bogota Barranquilla,201901,915,0.268371021795679,1
2106594,21,Costa,No hay informacion,0659 - Oficina de Recaudos y Pagos Cartagena,201901,7252,0.680902217152436,3
2106602,21,Central,Sabana,0660 - Zipaquira,201901,7833,0.738402178124287,3
2106634,21,Bogota Norte,No hay informacion,0663 - Oficina de Recaudos y Pagos Calle 128,201901,9238,0.549750243662363,4
2106684,21,Central,No hay informacion,0668 - Oficina de Recaudos y Pagos Avenida 40 Villavicencio,201901,8269,0.784838804693,3
2106714,21,Occidente,No hay informacion,0671 - Oficina de Recaudos y Pagos La Campina,201901,8543,0.676910346733743,3
2106747,21,Costa,Bolivar - San Andres/Prov.,0674 - Providencia,201901,6533,0.879506917468216,2
2106752,21,Costa,Barranquilla Norte,0675 - Centro Comercial Le Champ,201901,3204,0.385066613652071,2
2106762,21,Oriente,Boyaca,0676 - Paipa,201901,5307,0.632940385943247,2
2106772,21,Antioquia,Medellin El Poblado,0677 - Centro Comercial Premium Plaza,201901,9687,0.577270106616419,4
2106782,21,Occidente,Cali Sur,0678 - Centro Comercial La 14 Valle de Lili,201901,9690,0.91941715637578,3
2106792,21,Occidente,Cali Oriente,0679 - Centro Comercial Rio Cauca,201901,8343,0.785644015221904,3
2106922,21,Occidente,Narino - Cauca,0692 - Tumaco,201901,7511,0.604743401327292,3
2106932,21,Occidente,Narino - Cauca,0693 - Unicentro Pasto,201901,8725,0.831877218662527,3
2106942,21,Bogota Norte,Santa Barbara,0694 - Unicentro Bogota Entrada 7,201901,7735,0.622435230970796,3
2106952,21,Central,Meta,0695 - Puerto Carreno,201901,2073,0.291969926614286,2
2106972,21,Central,Meta,0697 - Puerto Lopez,201901,3655,0.51906185932125,2
2106991,21,Central,No hay informacion,0699 - Base Militar Larandia,201901,734,0.209144694101875,1
2107042,21,Central,Neiva - Tolima,0704 - Quirinal,201901,4329,0.607016823413627,2
2107052,21,Central,Meta,0705 - Castilla La Nueva,201901,3311,0.937324300659017,1
2107087,21,Central,Cundinamarca,0708 - Extension de Oficina Madrid,201901,6698,0.934250866260045,2
2107502,21,Central,Neiva - Tolima,0750 - Guamo,201901,5657,0.785752724230057,2
2107522,21,Antioquia,Sur Valle Aburra,0752 - Centro Comercial Avesmaria,201901,9307,0.735900537321814,3
2107672,21,Central,Neiva - Tolima,0767 - Chaparral,201901,4612,0.64661299581667,2
2107812,21,Antioquia,Quindio,0781 - Montenegro,201901,5719,0.673170420971279,2
2107922,21,Central,Neiva - Tolima,0792 - Calle Septima Neiva,201901,4103,0.577674428787337,2
2107932,21,Central,Huila - Caqueta,0793 - Pitalito,201901,5764,0.832670579231646,2
2107962,21,Bogota Sur,Autopista Sur,0796 - Bosa Centro,201901,9939,0.927671349859441,3
2107982,21,Central,Cundinamarca,0798 - Subachoque,201901,3836,0.545888736887263,2
2107992,21,Central,Sabana,0799 - Calera,201901,4584,0.645704867968103,2
2108002,21,Costa,No hay informacion,0800 - Planeta Rica,201901,3731,0.468878239251582,2
2108012,21,Bogota Sur,Calle 26,0801 - Engativa,201901,8526,0.805195503027372,3
2108022,21,Bogota Norte,Noroccidente,0802 - Centro Suba,201901,8692,0.813023937088012,3
2108032,21,Occidente,Cali Centro,0803 - San Nicolas,201901,8052,0.76355881910576,3
2108042,21,Central,Meta,0804 - Puerto Gaitan,201901,3938,0.562323252387414,2
2108072,21,Oriente,Boyaca,0807 - Centro Comercial Unicentro Tunja,201901,6014,0.733286013042478,2
2108082,21,Antioquia,Noroccidente Valle Aburra,0808 - Centro Comercial Puerta del Norte,201901,8282,0.657375527969047,3
2108102,21,Costa,Barranquilla Sur,0810 - Centro Comercial Metropolitano,201901,8860,0.696184600717251,3
2108112,21,Antioquia,Medellin Occidental,0811 - La Gran Via,201901,6784,0.63273048541582,3
2108124,21,Occidente,No hay informacion,0812 - Oficina de Recaudos y Pagos Avenida Sexta,201901,9386,0.737009752849657,3
2108154,21,Occidente,No hay informacion,0815 - Oficina de Recaudos y Pagos Yumbo,201901,10330,0.80649792653035,3
2108172,21,Occidente,Narino - Cauca,0817 - Centro Comercial Campanario,201901,8588,0.619706600498973,4
2108192,21,Bogota Norte,Chapinero,0819 - Campin,201901,4472,0.634857060701644,2
2108222,21,Central,Sabana,0822 - Megacity,201901,4824,0.388735674377785,3
2108252,21,Oriente,Norte de Santander y Arauca,0825 - El Zulia,201901,3577,1.01576766759833,1
2108273,21,Direccion Banca Premium,Premium Occidente,0827 - Premium Edificio Banco de Bogota,201901,1249,0.120514143909401,3
2108284,21,Occidente,No hay informacion,0828 - Oficina de Recaudos y Pagos Imbanaco,201901,7972,0.922838995971922,2
2108292,21,Costa,No hay informacion,0829 - Centro Comercial Nuestro Monteria,201901,4419,0.534595964158707,2
2108302,21,Costa,Barranquilla Sur,0830 - Soledad Atlantico,201901,4806,1.34073179580933,1
2108342,21,Oriente,No hay informacion,0834 - Foscal Internacional,201901,2836,0.40042473550616,2
2108352,21,Costa,No hay informacion,0835 - Sahagun,201901,4933,0.706078636324756,2
2108362,21,Central,Tolima,0836 - Murillo Toro,201901,5965,0.843036927679257,2
2108372,21,Central,Tolima,0837 - Los Ocobos,201901,7549,0.711748251642571,3
2108382,21,Central,Girardot,0838 - Centro Comercial Penalisa Mall,201901,1260,0.172640278381905,2
2108394,21,Central,No hay informacion,0839 - Oficina de Recaudos y Pagos Ibague,201901,7447,1.04080868812687,2
2108402,21,Central,Magdalena Alto,0840 - Fresno,201901,3457,0.465602594223478,2
2108412,21,Antioquia,Caldas,0841 - Manzanares,201901,1956,0.532697167732937,1
2108422,21,Antioquia,Risaralda,0842 - Parque Lago Uribe - Pereira,201901,6654,0.628210223820908,3
2108434,21,Central,No hay informacion,0843 - Oficina de Recaudos y Pagos Neiva,201901,7235,0.679402174084102,3
2108452,21,Antioquia,Quindio,0845 - Ciudad Milagro Armenia,201901,9556,0.905556934708869,3
2108472,21,Antioquia,Caldas,0847 - Anserma,201901,4449,0.598689335734834,2
2108482,21,Antioquia,Caldas,0848 - Riosucio,201901,4770,0.675148417282902,2
2108492,21,Oriente,Bucaramanga,0849 - Carrera 33 Cabecera,201901,5568,0.784576808895619,2
2108502,21,Oriente,Magdalena Medio,0850 - Parque Uribe - Barrancabermeja,201901,4575,0.652518840802004,2
2108522,21,Central,Villavicencio,0852 - Villa Julia,201901,6745,0.480771781211181,4
2108532,21,Central,Villavicencio,0853 - Cumaral,201901,7975,0.749052571166877,3
2108552,21,Oriente,Casanare y Bucaramanga,0855 - Rio Cravo,201901,8128,0.762736488976733,3
2108564,21,Costa,No hay informacion,0856 - Oficina de Recaudos y Pagos Calle 30,201901,5515,0.659968482750951,2
2108614,21,Occidente,No hay informacion,0861 - Oficina de Recaudos y Pagos Buenaventura,201901,7750,0.614384525437501,3
2108624,21,Bogota Sur,No hay informacion,0862 - Oficina de Recaudos y Pagos Centro Comercial Mercurio,201901,15801,1.24081223802674,3
2108632,21,Costa,Cesar,0863 - Centro Comercial Guatapuri,201901,5605,0.677640898710389,2
2108644,21,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,201901,7718,0.613486438394292,3
2108654,21,Antioquia,No hay informacion,0865 - Oficina de Recaudos y Pagos Sector Estadio Medellin,201901,6267,0.5887657706647,3
2108687,21,Occidente,No hay informacion,0868 - Extension de Oficina Ingredion Colombia,201901,1529,0.429308721876805,1
2108692,21,Occidente,Cali Sur,0869 - Centro Comercial Premier Limonar,201901,9311,0.870804237083186,3
2108742,21,Costa,Barranquilla Norte,0874 - Centro Comercial Miramar,201901,5208,0.6298979500009,2
2108782,21,Central,Villavicencio,0878 - Clinica Meta,201901,4633,0.649382082742671,2
2108793,21,Direccion Banca Premium,Premium Bogota 2,0879 - Oficina Premium Calle 36,201901,633,0.186856018052829,1
2108802,21,Costa,No hay informacion,0880 - Monteria Norte,201901,3465,0.332693230916947,3
2108814,21,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,201901,11810,0.696349032994876,4
2108852,21,Central,Girardot,0885 - Anapoima,201901,4726,0.559194022265035,2
2108894,21,Antioquia,No hay informacion,0889 - Oficina de Recaudos y Pagos Plaza Bolivar Pereira,201901,9937,0.555482296794908,5
2108952,21,Oriente,Boyaca y Norte de Cundinamarca,0895 - Moniquira,201901,3663,0.527534505710082,2
2108972,21,Antioquia,Municipios Antioquia y Choco,0897 - Caucasia,201901,7051,0.590123349434879,3
2108991,21,Bogota Norte,Carrera Septima,0899 - Universidad El Bosque,201901,3333,0.46628169185763,2
2109002,21,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,201901,9213,1.11696570746348,2
2109064,21,Costa,No hay informacion,0906 - Oficina de Recaudos y Pagos Calle 72,201901,10792,0.639476064244503,4
2109072,21,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,201901,7292,0.585375177328095,3
2109102,21,Costa,Barranquilla Centro,0910 - Centro Comercial Portal del Prado,201901,6959,0.840022601731643,2
2109112,21,Occidente,Valle del Cauca,0911 - Centro Comercial Viva Buenaventura,201901,6378,0.613448795164371,3
2109122,21,Antioquia,Risaralda,0912 - Centro Comercial Pereira Plaza,201901,7535,0.898272711451444,2
2109132,21,Antioquia,Risaralda,0913 - Centro Comercial Victoria Plaza,201901,8095,0.964921496806494,2
2109142,21,Antioquia,Municipios Antioquia,0914 - Guarne,201901,5048,0.596935687049389,2
2109202,21,Central,Sabana,0920 - Siberia,201901,4245,0.60518825627437,2
2109243,21,Direccion Banca Premium,Premium Bogota 1,0924 - Oficina Premium Urban Plaza,201901,850,0.252590803771906,1
2109372,21,Central,Huila - Caqueta,0937 - Gigante,201901,1890,0.450670640834575,1
2109397,21,Occidente,No hay informacion,0939 - Terminal de Transportes Pasto,201901,4496,1.34786434950294,1
2109422,21,Antioquia,Municipios Antioquia,0942 - Santuario,201901,2727,0.771694183037281,1
2109482,21,Bogota Sur,Autopista Sur,0948 - Centro Comercial Miraflores,201901,5981,0.838265781233351,2
2109653,21,Direccion Banca Premium,Premium Antioquia,0965 - San Fernando Plaza,201901,611,0.178309507928309,1
2109683,21,Direccion Banca Premium,Premium Occidente,0968 - Centro Comercial Unicentro Cali,201901,1487,0.457227194150586,1
2109753,21,Direccion Banca Premium,No hay informacion,0975 - Barranquilla,201901,756,0.222478357897835,1
2109792,21,Antioquia,Municipios Antioquia y Choco,0979 - Alameda Reyes,201901,7205,0.51738777702862,4
2109802,21,Antioquia,Municipios Antioquia,0980 - San Pedro de Los Milagros,201901,3029,0.411945346948404,2
2109812,21,Antioquia,Quindio,0981 - Centro Comercial Unicentro Armenia,201901,7942,0.641376681808712,3
2109832,21,Antioquia,Sur Valle Aburra,0983 - La Estrella,201901,4949,0.695689043603851,2
2109842,21,Antioquia,Municipios Antioquia y Choco,0984 - Puerto Boyaca,201901,5097,0.604538188519912,2
2109853,21,Direccion Banca Premium,No hay informacion,0985 - Cabecera - Bucaramanga,201901,1280,0.377820785331772,1
2109892,21,Bogota Norte,Carrera Septima,0989 - Calle 122 Carrera 15A,201901,5691,0.53874339980728,3
2109912,21,Occidente,Cali Centro,0991 - El Porvenir,201901,7668,0.725408223779504,3
2109932,21,Oriente,Casanare y Bucaramanga,0993 - Villanueva,201901,5817,0.70079801425828,2
2109944,21,Antioquia,No hay informacion,0994 - Oficina de Recaudos y Pagos Itagui,201901,6441,0.603457054922981,3
2109952,21,Bogota Norte,Carrera Septima,0995 - Calle 98,201901,6524,0.612683637782397,3
2109962,21,Costa,Barranquilla Norte,0996 - Centro Empresarial Americas,201901,4984,0.699459962778076,2
2109977,21,Costa,Cesar,0997 - Becerril ( depende de la oficina 224 Codazzi),201901,1652,0.472439838057465,1
2114025,21,Bogota Sur,No hay informacion,R1402 - Extension de Caja Oficina Principal,201901,3314,0.466146751519277,2
2114035,21,Occidente,No hay informacion,R1403 - Extension de Caja Good Year,201901,696,0.194377249945679,1
2114075,21,Oriente,No hay informacion,R1407 - Extension de Caja Yondo,201901,3202,0.889031094962051,1
2114125,21,Occidente,No hay informacion,R1412 - Secretaria deTransito Municipal Palmira,201901,115,0.0345406227759169,1
2114135,21,Bogota Sur,No hay informacion,R1413 - Extension de Caja Fondo Nacional del Ahorro,201901,1506,0.409037751258677,1
2114145,21,Oriente,No hay informacion,R1414 - Extension de Caja Gobernacion de Arauca,201901,2901,0.787532456303127,1
2114155,21,Oriente,Casanare y Bucaramanga,"R1415 - Extension de Caja Barranca de Upia
",201901,1565,0.439217300236356,1
2114165,21,Costa,No hay informacion,R1416 - Cecar,201901,3311,0.768271196893339,1
2114185,21,Oriente,No hay informacion,R1418 - Municipio de Barrancabermeja,201901,4501,1.23918278777089,1
2114215,21,Oriente,No hay informacion,R1421 - Cantagallo,201901,1944,0.545484424050018,1
2114245,21,Occidente,No hay informacion,R1424 - Alcaldia Municipal Ipiales,201901,2392,0.758469085664981,1
2114265,21,Costa,No hay informacion,R1426 - Puerto Colombia,201901,2258,0.663611113280386,1
2114285,21,Costa,No hay informacion,R1428 - Gobernacion San Andres,201901,1865,0.54353635191624,1
2114425,21,Oriente,No hay informacion,R1442 - Universidad Santo Tomas Floridablanca,201901,1457,0.52323625045352,1
2114435,21,Oriente,No hay informacion,R1443 - Copetran,201901,1999,0.594426597519222,1
2114495,21,Bogota Norte,No hay informacion,R1449 - Universidad Santo Tomas Sede Calle 72,201901,174,0.0770873037394064,1
2114505,21,Oriente,No hay informacion,R1450 - Cucunuba,201901,1513,0.2099271810961,2
2114515,21,Occidente,No hay informacion,R1451 - Zona Franca Palmaseca,201901,633,0.537133902431178,1
2114535,21,Central,No hay informacion,R1453 - Cabuyaro,201901,610,0.173720410981128,1
2114545,21,Bogota Sur,No hay informacion,R1454 - Zona Franca,201901,2678,0.376953304139715,2
2114555,21,Central,No hay informacion,R1455 - Gobernacion del Meta,201901,1431,0.393316601981775,1
2114565,21,Antioquia,No hay informacion,R1456 - Alcaldia Municipio Quibdo,201901,3649,1.01962029193704,1
2114585,21,Costa,No hay informacion,R1458 - Sincelejo,201901,4725,0.670582669715367,2
2116015,21,Bogota Sur,No hay informacion,R1601 - Almaviva Carrera 47,201901,365,0.116259790125881,1
2116045,21,Costa,No hay informacion,R1604 - Alcaldia Francisco El Hombre,201901,3025,0.415122821462879,2
2116085,21,Costa,No hay informacion,R1608 - Expreso Brasilia,201901,975,0.290293767368003,1
2116105,21,Costa,No hay informacion,R1610 - Almaviva Manga,201901,655,0.162387678937766,1
2116115,21,Costa,No hay informacion,R1611 - Almaviva El Bosque,201901,175,0.0626201284096021,1
2116125,21,Bogota Sur,No hay informacion,R1612 - Guadalupe,201901,4461,0.565015817899318,2
2116155,21,Bogota Sur,No hay informacion,R1615 - Universidad Libre La Candelaria,201901,1104,0.428056885020928,1
2116165,21,Bogota Sur,No hay informacion,R1616 - Universidad Libre Bosque Popular,201901,845,0.303778377182533,1
2116175,21,Bogota Sur,No hay informacion,R1617 - Politecnico GranColombiano,201901,578,0.151988593712894,1
2116215,21,Occidente,No hay informacion,R1621 - Almaviva Buenaventura,201901,290,0.069821502698215,1
2116235,21,Occidente,No hay informacion,R1623 - Laboratorios Baxter,201901,1540,0.426223836706452,1
2116245,21,Occidente,No hay informacion,R1624 - Almaviva - Arroyohondo,201901,7,0.0104078164825828,1
2116255,21,Occidente,No hay informacion,R1625 - Candelaria,201901,2878,0.821673109793056,1
2116275,21,Occidente,No hay informacion,R1627 - Sociedad Portuaria Regional Buenaventura,201901,1261,0.149211864724871,2
2116305,21,Occidente,No hay informacion,R1630 - Florida,201901,830,0.22614226216122,1
2116365,21,Occidente,No hay informacion,R1636 - Centro Diagnostica Automotriz del Valle - Salomia,201901,59,0.0160055911516347,1
2116605,21,Bogota Norte,No hay informacion,R1660 - Fidubogota,201901,581,0.160609224630767,1
2116615,21,Costa,No hay informacion,R1661 - Gobernacion Magdalena,201901,724,0.198674444964337,1
2116635,21,Oriente,No hay informacion,R1663 - Departamento Norte Santander,201901,2176,0.591932414102014,1
2116695,21,Oriente,No hay informacion,R1669 - Electrificadora de Santander,201901,14766,4.01646547290183,1
2116735,21,Occidente,No hay informacion,R1673 - Extension de Caja Municipio Buenaventura,201901,1487,0.410346815842593,1
2116745,21,Oriente,No hay informacion,R1674 - Extension de Caja Universidad Pontificia Bolivariana,201901,777,0.327730996640878,1
2116765,21,Bogota Norte,No hay informacion,R1676 - Extension de Caja La Previsora,201901,647,0.184833472419076,1
2116785,21,Oriente,No hay informacion,R1678 - Alcaldia Municipal de Los Patios,201901,2439,0.666219251850752,1
2116805,21,Occidente,No hay informacion,R1680 - Extension de Caja Tesoreria del Valle,201901,4789,1.30883498042542,1
2116815,21,Antioquia,No hay informacion,R1681 - La Aguacatala,201901,1617,0.448064286279788,1
2116835,21,Costa,No hay informacion,R1683 - Gobernacion de La Guajira,201901,897,0.243884319013853,1
2116845,21,Occidente,No hay informacion,R1684 - Municipio de Yumbo,201901,3363,0.916545714198191,1
2116865,21,Bogota Norte,No hay informacion,R1686 - Extension de Caja Universidad de la Sabana,201901,682,0.221468003310183,1
2116945,21,Bogota Sur,No hay informacion,R1694 - Fondo de Cultura Economica,201901,1862,0.526635501845593,1
2116955,21,Costa,No hay informacion,R1695 - Pueblo  Bello,201901,1902,0.280184337793384,2
2116975,21,Oriente,No hay informacion,R1697 - Gobernacion de Boyaca,201901,2663,0.727897307688893,1
2116985,21,Oriente,No hay informacion,R1698 - Tibasosa,201901,2346,0.673701399251105,1
2116995,21,Oriente,No hay informacion,R1699 - Alcaldia de Arauca,201901,5000,1.35811900517783,1
2200152,22,Bogota Sur,Teusaquillo,0015 - Centro Comercial Calima Bogota,201901,4974,0.928622485862728,3
2200242,22,Bogota Norte,Occidental,"0024 - Centro Comercial Diver Plaza Alamos
",201901,4753,0.868154376240302,3
2200252,22,Bogota Sur,Occidente,0025 - Plaza de las Americas,201901,4078,0.71076899773786,4
2200472,22,Bogota Norte,Santa Barbara,0047 - Unicentro Bogota Entrada Principal,201901,5438,0.715450060066719,5
2201292,22,Bogota Sur,Autopista Sur,0129 - Venecia Central,201901,3314,0.900555293160678,2
2201372,22,Oriente,Norte de Santander y Arauca,0137 - Arauca,201901,2013,0.561481767845563,2
2201512,22,Costa,Barranquilla Centro,0151 - Centro Nelmar,201901,3041,0.980761333762643,2
2201612,22,Bogota Sur,Zona Industrial,0161 - Ciudad Tunal,201901,3528,0.811331380941654,3
2201652,22,Bogota Sur,Calle 26,0165 - Autopista El Dorado,201901,1182,0.333038226153171,2
2201674,22,Antioquia,No hay informacion,0167 - Oficina de Recaudos y Pagos Bello,201901,1352,0.369192984156992,2
2201682,22,Oriente,Magdalena Medio,0168 - Barrancabermeja,201901,2379,0.554556213226475,3
2201792,22,Central,Cundinamarca,"0179 - Centro Comercial CasaBlanca
",201901,1621,0.556077778567849,2
2201872,22,Costa,Barranquilla Norte,0187 - Centro Comercial Buenavista,201901,3031,0.699106263385579,3
2201912,22,Bogota Norte,Occidental,0191 - Centro Comercial Titan Plaza,201901,4623,0.799657846387598,4
2201982,22,Central,Villavicencio,0198 - Unicentro Villavicencio,201901,2430,0.533915994287319,3
2202012,22,Central,Huila - Caqueta,0201 - Gran Plaza Florencia,201901,1651,0.380891675777434,3
2202032,22,Oriente,Casanare y Bucaramanga,0203 - Canaveral,201901,1968,0.565939177039232,2
2202142,22,Antioquia,Medellin El Poblado,0214 - Centro Comercial San Diego,201901,3283,0.450298344212599,4
2202172,22,Antioquia,Medellin El Poblado,0217 - Centro Comercial Oviedo,201901,1747,0.403866440756197,3
2202362,22,Antioquia,Medellin Occidental,0236 - Centro Comercial Los Molinos,201901,3649,0.661255577009412,3
2202372,22,Bogota Norte,Noroccidente,0237 - Centro Comercial Plaza Imperial,201901,5118,0.877618590423992,4
2202442,22,Central,Neiva - Tolima,0244 - Centro Comercial San Pedro Plaza,201901,1979,0.363584806168734,3
2202492,22,Occidente,Cali Sur,0249 - Cosmocentro,201901,4142,0.479375242221054,5
2202722,22,Bogota Sur,Autopista Sur,0272 - Soacha,201901,3112,0.938833089428813,2
2202742,22,Bogota Sur,Zona Industrial,0274 - Centro Comercial Hayuelos,201901,4215,0.733336676771279,4
2202822,22,Oriente,Boyaca,0282 - Duitama,201901,3007,0.695186295385993,3
2202992,22,Bogota Sur,Calle 26,0299 - Centro Comercial Gran Estacion,201901,4404,0.616552608088622,5
2203092,22,Central,Tolima,0309 - Centro Comercial La Estacion Ibague,201901,2860,0.616341225599455,3
2203152,22,Costa,No hay informacion,0315 - Centro Comercial Alamedas,201901,1635,0.565230767279001,2
2203642,22,Banca Oficial II,No hay informacion,0364 - Los Centauros,201901,1795,0.265433670106898,4
2203892,22,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,201901,2938,0.935134387913581,2
2203912,22,Occidente,Cali Norte,0391 - Chipichape,201901,3262,0.502501588640071,4
2203932,22,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,201901,1240,0.377090108251544,2
2203962,22,Central,Cundinamarca,0396 - Fusagasuga Centro,201901,2389,0.824303764633566,2
2204092,22,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,201901,1634,0.562166063644143,2
2204254,22,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,201901,2352,0.678165772482468,2
2204462,22,Oriente,Magdalena Medio,0446 - Ocana,201901,2117,0.464334616817581,3
2204592,22,Occidente,Cali Sur,0459 - Pasoancho,201901,1774,0.408667011564465,3
2204622,22,Oriente,Norte de Santander y Arauca,0462 - Pamplona,201901,924,0.210487077534791,3
2204692,22,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,201901,3112,0.566323757128355,3
2204862,22,Occidente,Cali Sur,0486 - Unicentro,201901,2473,0.429855942677337,4
2205422,22,Bogota Sur,Zona Industrial,0542 - Centro Comercial Centro Mayor,201901,6387,0.886555869374726,4
2205512,22,Central,Girardot,0551 - Centro Comercial Unicentro Girardot,201901,1735,1.18281819753552,1
2205694,22,Oriente,No hay informacion,0569 - Oficina de Recaudos y Pagos Canaveral,201901,1945,0.665313361753616,2
2205824,22,Oriente,No hay informacion,0582 - Oficina de Recaudos y Pagos Cucuta,201901,2114,0.488904729897672,3
2205832,22,Central,No hay informacion,0583 - Tolemaida,201901,293,0.200596773590549,1
2205832,22,Central,No hay informacion,0583 - Tolemaida,201901,293,0.200596773590549,1
2205832,22,Central,No hay informacion,0583 - Tolemaida,201901,293,0.200596773590549,1
2205832,22,Central,No hay informacion,0583 - Tolemaida,201901,293,0.200596773590549,1
2205962,22,Oriente,Boyaca,0596 - Sogamoso,201901,1597,0.560137477422393,2
2206002,22,Oriente,Bucaramanga,0600 - Centro Comercial Cabecera,201901,2745,0.469633481421648,4
2206012,22,Oriente,Norte de Santander y Arauca,0601 - Centro Comercial Ventura Plaza,201901,2836,0.652097375945039,3
2206062,22,Bogota Sur,Occidente,0606 - Tintal Plaza,201901,3660,0.830877098963916,3
2206142,22,Oriente,Norte de Santander y Arauca,0614 - Centro Comercial Unicentro Cucuta,201901,2241,0.520670665253352,3
2206162,22,Oriente,Boyaca,0616 - Tunja,201901,2809,0.607563013110164,3
2206382,22,Central,Neiva - Tolima,0638 - Centro Comercial Santa Lucia Plaza,201901,857,0.292517795238459,2
2206422,22,Central,Neiva - Tolima,0642 - San Juan Plaza Neiva,201901,995,0.272824349647266,2
2206462,22,Oriente,Casanare y Bucaramanga,0646 - Yopal,201901,2355,0.482450989602906,3
2206634,22,Bogota Norte,No hay informacion,0663 - Oficina de Recaudos y Pagos Calle 128,201901,2315,0.803530196713446,2
2206762,22,Oriente,Boyaca,0676 - Paipa,201901,776,0.531762179269809,1
2206942,22,Bogota Norte,Santa Barbara,0694 - Unicentro Bogota Entrada 7,201901,2292,0.529831237110408,3
2208072,22,Oriente,Boyaca,0807 - Centro Comercial Unicentro Tunja,201901,2156,0.751317620163338,2
2208222,22,Central,Sabana,0822 - Megacity,201901,2245,0.48279847382795,3
2208644,22,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,201901,1285,0.441882091629202,2
2208802,22,Costa,No hay informacion,0880 - Monteria Norte,201901,1142,0.210199180584164,3
2208814,22,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,201901,1490,0.344676081178429,3
2209002,22,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,201901,2707,0.619043358933602,3
2209072,22,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,201901,2472,0.534318381595504,3
2216015,22,Bogota Sur,No hay informacion,R1601 - Almaviva Carrera 47,201901,205,0.134488607270865,1
2216105,22,Costa,No hay informacion,R1610 - Almaviva Manga,201901,378,0.204657958061189,1
2216155,22,Bogota Sur,No hay informacion,R1615 - Universidad Libre La Candelaria,201901,520,0.427455815865187,1
2216165,22,Bogota Sur,No hay informacion,R1616 - Universidad Libre Bosque Popular,201901,437,0.30843488302606,1
2216175,22,Bogota Sur,No hay informacion,R1617 - Politecnico GranColombiano,201901,236,0.134183302254538,1
2300252,23,Bogota Sur,Occidente,0025 - Plaza de las Americas,201901,1015,0.426347045191194,4
2300472,23,Bogota Norte,Santa Barbara,0047 - Unicentro Bogota Entrada Principal,201901,1041,0.469247856586126,5
2300852,23,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,201901,660,0.274031202818319,4
2301312,23,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,201901,484,0.270135381351046,3
2301512,23,Costa,Barranquilla Centro,0151 - Centro Nelmar,201901,507,0.556961778471139,2
2301612,23,Bogota Sur,Zona Industrial,0161 - Ciudad Tunal,201901,904,0.497126310922939,3
2301682,23,Oriente,Magdalena Medio,0168 - Barrancabermeja,201901,603,0.340917529252925,3
2301792,23,Central,Cundinamarca,"0179 - Centro Comercial CasaBlanca
",201901,412,0.340878785444614,2
2301872,23,Costa,Barranquilla Norte,0187 - Centro Comercial Buenavista,201901,746,0.413391570471394,3
2301912,23,Bogota Norte,Occidental,0191 - Centro Comercial Titan Plaza,201901,1196,0.4988616706657,4
2301982,23,Central,Villavicencio,0198 - Unicentro Villavicencio,201901,735,0.411411925976696,3
2302012,23,Central,Huila - Caqueta,0201 - Gran Plaza Florencia,201901,390,0.216204690831556,3
2302172,23,Antioquia,Medellin El Poblado,0217 - Centro Comercial Oviedo,201901,369,0.20671798141738,3
2302282,23,Bogota Norte,Noroccidente,0228 - Centro Comercial Paseo San Rafael,201901,354,0.195690059027452,3
2302372,23,Bogota Norte,Noroccidente,0237 - Centro Comercial Plaza Imperial,201901,1272,0.523565197131689,4
2302392,23,Bogota Norte,Autopista Nororiental,0239 - Centro Chia,201901,411,0.227650198107868,3
2302492,23,Occidente,Cali Sur,0249 - Cosmocentro,201901,241,0.320800883733775,5
2302722,23,Bogota Sur,Autopista Sur,0272 - Soacha,201901,328,0.540026101797008,2
2302742,23,Bogota Sur,Zona Industrial,0274 - Centro Comercial Hayuelos,201901,1072,0.448563577317012,4
2302752,23,Bogota Norte,Occidental,0275 - Portal de La 80,201901,565,0.232129872018616,4
2302822,23,Oriente,Boyaca,0282 - Duitama,201901,513,0.2888285262742,3
2302912,23,Bogota Norte,Carrera Septima,0291 - Centro Comercial Andino,201901,701,0.39126775590802,3
